status,message,corp_code,corp_name,corp_name_eng,stock_name,stock_code,ceo_nm,corp_cls,jurir_no,bizr_no,adres,hm_url,ir_url,phn_no,fax_no,induty_code,est_dt,acc_mt
000,정상,00399047,Nomura International (Hong Kong) Limited,Nomura International (Hong Kong) Limited,NomuraInternational(HongKong)Limited,,Noriyasu Yoshizawa,E,,01155781-000-04-01-2,"20th-21st Floors, 3 Garden Road, Central, Hong Kong",,,852-2536-1111,852-2536-1888,64209,19610426,03
000,정상,00397173,주식회사 경상일보,KYUNGSANG ILBO,경상일보,,홍남출,E,1812110009924,610-81-07906,울산광역시 남구 무거동 299-10,WWW. KSILBO.CO.KR,,052-224-1001,052-224-1009,58121,19940815,12
000,정상,00398419,우리모아제일차유동화전문유한회사,WooriMore 1st Asset Securitization Specialty Co.,우리모아제일차유동화전문유한회사,,김영희,E,1101140037471,220-86-32094,서울특별시 강남구 역삼동 647-9,,,2002-3855,,64999,20020306,10
000,정상,00398987,클럽메드바캉스(주),Club Med Vacance (Korea) Ltd.,클럽메드바캉스,,안설영,E,1101110848303,104-81-25414,서울특별시 강남구 삼성동 159-9 도심공항타워 5층,www.clubmed.co.kr,,3430-1542,3430-1570,75210,19920515,10
000,정상,00357412,큰산종합건설(주),"Kuensan Construction Co.,Ltd",큰산종합건설,,안종식,E,1101110335011,214-86-29482,경기도 성남시 분당구 야탑동 366-14,,,031)702-3214,031)702-3215,41112,19990213,12
000,정상,00193814,(주)TS건설,TS Engineering & Construction,TS건설,,유건상,E,1101110269773,219-81-05587,서울특별시 송파구 신천동 7-23,,,02-420-2635,02-424-3228,4111,19800221,12
000,정상,00335049,Janus Investment Fund,Janus Investment Fund,JanusInvestmentFund,,Kelley Abbot Howes,E,,2064,"100 Fillmore St., Denver, Co. 80206",www.Janus.com,,(303)333-3863,(303)394-7714,99009,19860211,10
000,정상,00299905,삼신정공주식회사,"SAM SHIN PRECISION & IND. CO., LTD.",삼신정공,,김  일  자,E,1812110011698,620 - 81 - 02795,울산광역시 북구 효문동 704-1,www.sam-shin.com,,052-289-2522,052-289-2524,30,19891101,12
000,정상,00399986,주식회사 엠디엠아이엔씨,MDM I&C Co. Ltd.,엠디엠아이엔씨,,이명순,E,1101112043290,2098126324,서울특별시 성북구 안암동5가 테크노 컴플렉스 6층,http://www.mdminc.net,,02)929-8980,02)923-8980,58221,20000804,12
000,정상,00398552,한국컨테이너부두공단,Korea Container Terminal Authority,한국컨테이너부두공단,,조남일,E,1841710000016,6048203090,부산광역시 동구 좌천동 68-889,www.kca.or.kr,,051-640-1362,051-636-8502,41223,19900403,02
000,정상,00398570,STANDARD PACIFIC CAPITAL LLC,STANDARD PACIFIC CAPITAL LLC,STANDARDPACIFICCAPITALLLC,,Daniel Yuen,E,,4703,"1585 Broadway, New York, NY 10036",,,85228486827,85228485005,99009,19950628,12
000,정상,00279123,"APGF3 KOREA INVESTMENTS CO., LTD.",,"APGF3KOREAINVESTMENTSCO.,LTD.",,William E. Seymour,E,,9900,서울특별시 종로구 내자동 223 세양빌딩,,,02-3703-1114,02-737-9091,64209,19991006,01
000,정상,00175696,계림동도 주식회사,kelim-toto co.ltd,계림동도,,이 동 설,E,1753110000530,513-81-00909,경상북도 구미시 공단동 167,없음,,054-463-3086,054-461-1726,22231,19790801,12
000,정상,00381923,베스트엠엔에이일호펀드,BEST M&A[1] FUND,베스트엠엔에이일호펀드,,이상직,E,1101112252437,1048162933,서울특별시 중구 태평로1가 25 한국프레스센타8층,,,02-733-0919,02-732-6697,64991,20010601,05
000,정상,00397775,산은부동산제일차유동화전문 유한회사,KDB Real Estate Securitization Specialty LLC,산은부동산제일차유동화전문유한회사,,마선희,E,1101140037421,1078613251,서울특별시 영등포구 여의도동 16-3,,,02-787-7719,02-787-7791,64999,20020221,12
000,정상,00375825,프라이즈텍 주식회사,"PRISETECH CO., LTD",프라이즈텍,,송기원,E,1101111115751,116-81-35856,서울특별시 강남구 삼성동143-6영창빌딩,www.prisetech.com,,02)3429-1211,02)3429-1298,58221,19950104,12
000,정상,00123912,부산가스(주),"Pusan Gas CO., LTD.",부산가스,,장상돈,E,1801110022185,606-81-03537,부산광역시 사상구 학장동 731-8,,,051)313-6821,051)313-6824,35200,19750325,12
000,정상,00198129,주식회사 삼성사,Samsungsa Co.Ltd,삼성사,,이국일,E,1701110030833,503-81-08645,대구광역시 달서구 이곡동 100-29,없음,,(053)582-7051,(053)582-7056,13402,19870403,12
000,정상,00275844,(주)에어트랙의과학연구원,airtrac.co.kr,에어트랙의과학연구원,,박창준,E,1101210021896,1358122255,서울특별시 강남구 대치동 997-4 코어세스빌딩 5층,www.airtrac.co.kr,,02-567-8575,02-576-7582,27192,19970131,12
000,정상,00257370,원영산업주식회사,"ONE YOUNG INDUSTRIAL CO.,LTD.",원영산업,,조완기,E,,214-81-04550,서울특별시 서초구 방배동 985-2,,,(02)521-7561,(02)521-7545,14193,19810313,12
000,정상,00184223,주식회사 우주사,Woojoo Advrtising Co. Ltd.,우주사,,윤 영 진,E,1101110087480,114-81-33911,서울특별시 서초구 방배동 852-21 합촌빌딩,,,02)536-5011,02)537-6524,33910,19680312,12
000,정상,00226194,(주)노바통신기기,Nova Telecomunications Corp.,노바통신기기,,김광수,E,1101110966189,220-81-08681,서울특별시 양천구 목동 923-12,해당사항 없음.,,(02)650-1531,(02)650-1526,467,19930821,12
000,정상,00284806,성산산업,"SHIROYAMA SANGYO CO.,LTD",성산산업,,죽중행삼,E,,1533,일본국 기후겡오가끼시기마후에 4-18,,,001-81-584-89-1010,001-81-584-89-3937,2811,19470601,05
000,정상,00253897,지트로닉스 코리아 주식회사,Getronics Korea Ltd.,지트로닉스코리아,,조선형,E,,116-81-20727,서울특별시 영등포구 여의도동 23-5,gotronics.com,,02)784-6111,02)784-6115,26310,19860411,12
000,정상,00184551,유성교역 주식회사,"yusung trading co., ltd",유성교역,,"전철효, 구현철",E,1701110032053,514-81-06268,대구광역시 달성군 논공읍 본리리 103-7,,,053-614-6363,053-614-5372,13213,19910903,12
000,정상,00246338,주식회사정원엔지니어링,"jungwonengineeringco,ltd",정원엔지니어링,,정주용,E,,137-81-12786,경기도 김포시 대곳면 송마리 835-6,해당없슴,,0341-981-8321,0341-981-8320,25929,19950707,12
000,정상,00217725,유림산업주식회사,YULIM IND. CO.LTD,유림산업,,유홍,E,1543110000270,301-81-05964,충청북도 진천군 이월면 중산리 산33-5,없음,,0434)534-2386,0434)534-2388,2512,19861120,12
000,정상,00119919,라성물산주식회사,"RHASUNG MOOLSAN CO., LTD.",라성물산,,박   원   태,E,1101110194996,201-81-06964,서울특별시 중구 충무로1가 24-28,,,02) 755-2025,02) 766-1456,46800,19760205,12
000,정상,00247425,건도산업 주식회사,"KUN DO INDUSTRIAL CO., LTD.",건도산업,,최태용,E,1101110893639,127-81-66742,경기도 양주군 백석면 복지리 202-6,해당사항없음,,0351-879-2922,0351-879-2924,13213,19921010,12
000,정상,00287937,디비에스에스엘구십구대시이 유동화전문유한회사,"DBSSL 99-2 Securitization Specialty, L.L.C.",디비에스에스엘구십구대시이유동화전문유한회사,,모간 에이 로플린,E,1101140030813,1048152003,서울특별시 중구 소공동 110,,,03-3788-6135,02-3788-6457,64999,20000404,12
000,정상,00222125,경신통상주식회사,"Kyung Shin Trading Co., LTD.",경신통상,,여 환 욱,E,1350110041918,134-81-20443,경기도 안산시 성곡동 615-4,없음,,(0345)491-3751,(0345)491-8481,15110,19940402,12
000,정상,00198545,강동냉동(주),"KANG DONG NAENG DONG CO.,LTD",강동냉동,,박희진,E,2149110004047,603-81-18934,부산광역시 서구 남부민동 523-45,없음,,051-243-5876,051-243-5875,52102,19900115,12
000,정상,00172352,주식회사 대륭,"DAIRYUNG CO., LTD.",대륭,,김   상   욱,E,1746110005858,5068104935,경상북도 포항시 북구 흥해읍 학천2리 806-2번지,,,0562) 261-3448,0562) 261-3595,2511,19870427,12
000,정상,00256779,(주)삼산건설,SAMSAN CONSTRUCTION.CO,삼산건설,,박호식,E,,128-81-13267,경기도 파주시 아동동 334-4,n/a,,(0348)944-0501,(0348)944-1154,41229,19920904,12
000,정상,00253745,삼협부품주식회사,SAM HYUP INUSTRY LTT,삼협부품,,안영석,E,1101110613350,124-85-14845,경기도 화성군 동탄면 반송리 618,WWW.SAM HYUP COLTD.CO.KR,,0339) 376-7400,0339)376-7405,41221,19890301,12
000,정상,00136138,주식회사 신삼익,"SHINSAMICK CO.,LTD",신삼익,,문  규  원,E,1701110018631,504-81-16610,서울특별시 서초구 양재동 16-7,http://www.samickco.co.kr,,02) 571-5321,02) 577-2569,25999,19830723,12
000,정상,00278878,플래티넘타겟펀드,Platinum target fund,플래티넘타겟펀드,,이인섭,E,1101111695878,1168173812,서울특별시 영등포구 여의도동 45-2,,,02-3774-8000,02-785-5012,64999,19990512,05
000,정상,00278896,플래티넘3호증권투자회사,Platinum fund3,플래티넘3호증권투자회사,,이인섭,E,1101111689821,1168173826,서울특별시 영등포구 여의도동 45-2,,,02-3774-8100,02-785-5012,64999,19990429,04
000,정상,00248558,청보실업(주),CHUNGBO CO.,청보실업,,신용호,E,1101110011447,201-81-33122,서울특별시 중구 명동2가 33-3,www.kumkang.com,,02-3489-5623,02-3489-5638,68112,19630823,12
000,정상,00277505,(주)코시,"kossee co., ltd.",코시,,김효근,E,1701110162800,5038143244,대구광역시 달서구 두류2동 성안오피스텔 1207호,,,053-650-7411,053-650-7413,41224,19991203,03
000,정상,00255822,진천교통주식회사,"Jin-Chun BUS Co., Ltd.",진천교통,,신 동 삼,E,,301-81-02439,충청북도 진천군 진천읍 성석리 733-29,,,0434-533-1502,0434-534-7171,49212,19800115,12
000,정상,00257608,(주)휘코,Fico Ltd.,휘코,,알더블유블릭한,E,,134511-0018132,경기도 화성군 동탄 영천 86-1,,,0339-376-3200,0339-376-3458,29294,19960126,12
000,정상,00281854,(주)하나비,"HArmony NAVIgation CO,.LTD",하나비,,고홍승,E,1101111692121,2148632560,서울특별시 서초구 서초동 1543-8 서일빌딩 2층,www.hanavinet.co.kr,,02-3487-1871,02-3486-3581,4791,19990520,12
000,정상,00468037,씨앤에이치오토제일차유동화전문유한회사,"C&H Auto 1st Securitization Specialty Co., Ltd.",씨앤에이치오토제일차유동화전문유한회사,,이현주,E,1101140046026,1048184354,서울특별시 중구 다동 39,,,02-3455-2522,02-3455-2952,64999,20031125,10
000,정상,00472164,대창건설 주식회사,,대창건설,,유환신,E,2001110033450,4088118436,광주광역시 동구 금남로1가 1-1,,,062-228-1241,062-228-1243,42,19920901,12
000,정상,00472146,주식회사 삼진종합건설,,삼진종합건설,,김광택,E,2001110005235,4108127224,광주광역시 남구 서동 63-2,,,062-675-6200,062-672-0211,41229,19830308,12
000,정상,00471925,주식회사 태신,TAESHIN CORPORATION,태신,,안상철,E,1351110040918,1238137129,경기도 화성시 팔탄면 고주리15-2,taeshin.net,,031-353-6411,031-353-6416,29242,19910820,12
000,정상,00411312,중앙약품 유한회사,Jung Ang Pharm .CO.LTD,중앙약품,,조병호,E,2101110010555,4028112870,전라북도 전주시 완산구 효자동,-,,063-224-4211,063-224-4214,46441,19920122,12
000,정상,00436630,주식회사 렛츠,"Lets CO., LTD",렛츠,,장영승,E,1101112644618,1048176494,서울특별시 중구 다88번지 동아빌딩 11층,http://www.lets.com,,02-727-0900,02-727-0999,63991,20021031,12
000,정상,00102380,경향건설(주),"Kyonghyang Engineering & Construction Co, Ltd",경향건설,,김재동,E,1101110030744,1118124000,서울특별시 용산구 한강로2가191국제센터빌딩10층,www.kyonghyang.co.kr,,02-790-4866,02) 749-5225,41226,19570508,12
000,정상,00318006,주식회사 에프엠씨네트워크,"FMC NETWORK Co.,Ltd",에프엠씨네트워크,,이정환,E,1101111925043,2208182696,서울특별시 광진구 구의동 215-1 선진빌딩 3층,www.loancapital.co.kr,,02-452-1750,02-452-1949,71531,20000330,12
000,정상,00192578,동신특강 주식회사,dongshin speacial,동신특강,,송수호,E,1348110000943,1248104219,경기도 화성군 동탄면 중리 833-7,www.dongshin.co.kr,,02-3445-7800,02-3445-7811,2419,19760716,12
000,정상,00468383,신영엠에스유동화전문 유한회사,,신영엠에스유동화전문유한회사,,김상태,E,1101140046125,,서울특별시 강남구 삼성동 159-1 아셈타워 3층,,,02-6001-2500,02-6001-2727,64999,20031128,12
000,정상,00413310,코리아이플랫폼주식회사,Korea ePlatform,코리아이플랫폼,,이우석,E,1101112016346,1208608009,서울특별시 강남구 삼성동 144-17 삼화빌딩 12층,www.koreaeplatform.com,,02-3016-8904,02-569-6724,4791,20000704,12
000,정상,00312792,우일전자 주식회사,"WILL ELECTRONICS CO.,  LTD.",우일전자,,신 진 환,E,1346110000244,1258100730,경기도 안성시 공도면 승두리 253,http://www.Willcoltd.com,,02)832-7033,02)844-4468,2629,19740416,12
000,정상,00329394,예스소프트(주),"YesSoft Co., Ltd.",예스소프트,,고재술,E,1101111892094,2208178945,서울특별시 강남구 역삼동 823-21 대공빌딩 608호,http://www.info33.com,,02-508-7638,02-508-7639,58221,20000228,12
000,정상,00336048,주식회사 헬로스토리,HelloStory Corporation,헬로스토리,,이인섭,E,1101111851751,2118688861,서울특별시 광진구 노유1동 6-20번지 3층,www.hellostory.com,,02-467-8609,02-467-9388,61291,20000113,12
000,정상,00473446,코이츠건설주식회사,"Koreitsc co. ltd.,",코이츠건설,,변일용,E,1350110080370,1348174444,경기도 안산시 단원구 초지동 732-2,www.koreitsc.com,,031-397-3151,031-397-3152,68122,20010927,12
000,정상,00478742,엘비홀딩스(주),"LBHoldings Co.,Ltd",엘비홀딩스,,이봉균,E,1101112723321,2208658323,서울특별시 강남구 역삼동 676 삼부빌딩 13층,,,02-2168-8804,02-2168-8806,46800,20030303,12
000,정상,00478876,한가을서비스유한회사,hangaul,한가을서비스,,김미희,E,1101140042446,2158640011,서울특별시 송파구 가락동 98-4,,,02-405-3300,02-557-2185,64999,20030322,12
000,정상,00472942,(주)건설웨슨,wesn.co.ltd,건설웨슨,,남상덕,E,1101112098097,2208600758,서울특별시 강남구 역삼동 772 동영문화센터 7층,www.wesn.co.kr,,02-556-5123,02-556-7119,41112,20001026,12
000,정상,00123930,(주)부산관광호텔,,부산관광호텔,,최성렬,E,1801110004472,6028102161,부산광역시 중구 동광동2가 12,,,051 -241 -4301,,,,12
000,정상,00468392,금호산업제삼차유동화전문 유한회사,KUNHO Industrial 3rd Securitization Specialty Co. Ltd.,금호산업제삼차유동화전문유한회사,,남경아,E,1101140046216,1048185066,서울특별시 중구 회현동1가 203,,,02-2002-4499,02-2002-5791,64999,20031202,12
000,정상,00478982,한몽자원개발주식회사,"HANMONG RESOURCES DEVELOPMENT CO., LTD.",한몽자원개발,,이승식,E,1101112935538,2018185692,서울특별시 중구 명동1가 38-1 백제빌딩 5층,http://www.hmrd.co.kr,,02-755-5991,02-755-6189,06200,20040210,03
000,정상,00439752,(주)닉스인터내셔날,NIX INTERNATIONAL,닉스인터내셔날,,김호연,E,1101112486937,1068608828,서울특별시 용산구 갈월동 용산빌딩,WWW.COAX.CO.KR,,02-2077-3612,02-3273-2300,14199,20020401,09
000,정상,00267483,삼성프라임성장형뮤추얼펀드,Samsung Prime Growth Mutual Fund Ltd,삼성프라임성장형뮤추얼펀드,,강홍규,E,1101111726194,1048146476,서울특별시 영등포구 여의도동 36-1 삼성생명 B/D 3F,Samsunginvest.co.kr,,02-3774-7600,02-3774-7627,64999,19990701,12
000,정상,00267465,삼성그랑프리전환형뮤추얼펀드,Samsung Grand Prix conversion Mutual Fund Ltd,삼성그랑프리전환형뮤추얼펀드,,강홍규,E,1101111731200,1048146461,서울특별시 영등포구 여의도동 36-1 삼성생명 B/D 3F,Samsunginvest.co.kr,,02-3774-7600,02-3774-7627,64999,19990708,12
000,정상,00267623,밀레니엄파트너챌린지성장형이호증권투자회사,Millennium Partner Challenge Growth Fund 2,밀레니엄파트너챌린지성장형이호증권투자회사,,윤낙기,E,1101111728380,1168175163,서울특별시 영등포구 여의도동 44-37,www.lgfund.co.kr,,02-789-0328,02-789-0333,64999,19990705,12
000,정상,00267632,밀레니엄파트너챌린지전환형일호증권투자회사,Millennium Partner Challenge Conversion Fund Ⅰ,밀레니엄파트너챌린지전환형일호증권투자회사,,윤낙기,E,1101111728372,1168175178,서울특별시 영등포구 여의도동 44-37,www.lgfund.co.kr,,02-789-0328,02-789-0333,64999,19990705,12
000,정상,00289005,미래에셋박현주드림5호펀드,MIRAEASSET PARKHYEONJOO DREAN FUND5,미래에셋박현주드림5호펀드,,김영일,E,1101111730327,2118654532,서울특별시 강남구 신사동 이소니플라자 5층,miraeasset.co.kr,,02-3774-1600,02-784-0545,64999,19990708,07
000,정상,00267544,마이다스자산배분형일호증권투자회사,Midas Asset Allocation Fund Ⅰ,마이다스자산배분형일호증권투자회사,,김기환,E,1101111731010,1168175479,서울특별시 영등포구 여의도동 23-3 하나증권빌딩 8층,www.midasasset.com,,02-3787-3500,02-3787-3500,64999,19990708,07
000,정상,00329686,(주)마이에스크로,myescrow,마이에스크로,,박순문,E,1101111963465,1178128625,서울특별시 양천구 목1동917-6 인터넷비즈니스센터 1305호,myescrow.co.kr,,6678-4080~5,2643-8673,62090,20000509,12
000,정상,00289023,박현주드림7호자산배분형펀드,MIRAEASSET PARKHYEONJOO DREAN FUND7,박현주드림7호자산배분형펀드,,이병익,E,1101111745532,2118655133,서울특별시 강남구 신사동 이소니플라자 6층,miraeasset.co.kr,,02-3774-1600,02-784-0545,64999,19990730,07
000,정상,00110246,대생기업(주),Daesaeng Corporation,대생기업,,이  재  천,E,1101110350225,116-81-06948,서울특별시 영등포구 여의도동 63빌딩 18층,,,02-789-5514,02-789-5617,47129,19830523,03
000,정상,00323558,"신당1,2,3동새마을금고","SINDANG1,2,3 DONG SAEMAEUL GEUMGO","신당1,2,3동새마을금고",,정제구,E,1101440002108,2038232183,서울특별시 중구 신당동 774,,,2233-8991,2233-8990,64131,19790518,12
000,정상,00323567,(주)파와네트,"PAWANET, Inc.",파와네트,,김정수,E,1101111712359,2148633856,서울특별시 강남구 역삼동 823-21 대공빌딩 1001호,www.pawanet.com,,02-953-1452,02-953-1520,58221,19990610,12
000,정상,00332051,레이크웨이(엘)리미티드,Lakeway (L) Limited,레이크웨이(엘)리미티드,,팍슨 첸,E,,01821,"9F,Main Office Tower, Financial Park Labuan,Jalan Merdeka, 87000Federal Territory of Labuan,Malaysia",해당없음,,6087-413-524/5,6087-414-526,64991,19981017,12
000,정상,00332158,(주)에스엔제이,"S&J Co.,Ltd.",에스엔제이,,박상록,E,2001110099436,4108150711,광주광역시 광산구 오선동,www.snjtel.com,,062-956-6840,062-956-6842,26,19971115,01
000,정상,00244172,(주)선진제관,"SEON JIN CAN MAKING CO.,LTD",선진제관,,"이종화, 안석균",E,1648110010102,312-81-24618,충청남도 아산시 음봉면 삼거리 226-4,,,041-541-1636,041-544-7385,25991,19960701,06
000,정상,00332370,(주)픽셀티크놀러지,Pixel Technology,픽셀티크놀러지,,왕영호,E,1101111888176,2148649741,서울특별시 서초구 서초동 1631-1 신우빌딩3층,www.pixeltech.co.kr,,02-525-1052,02-525-1201,26310,20000224,12
000,정상,00334758,(주)삼건설비,SAMKUN CONST. MECH. CO.LTD.,삼건설비,,최기원,E,1101110997358,2198117972,서울특별시 송파구 삼전동 1-4 산림빌딩301호,WWW.SAMKUNWORLD.CO.KR,,02-2203-0683,02-416-8780,42,19931228,12
000,정상,00334819,(주)아론테크노피아,ARON TECHNOPIA CO.LTD,아론테크노피아,,최성우,E,1201110171249,1228155411,인천광역시 계양구 작전동 175,ARON.CO.KR,,032-548-6844,032-548-6030,26,19980528,12
000,정상,00351278,대우중공업(주)창원신용협동조합,,대우중공업창원신용협동조합,,노석구,E,1942410000924,6098201137,경상남도 창원시 성주동 24,,,02-3700-4471,02-3700-4460,64131,19780201,12
000,정상,00351287,온천장신용협동조합,,온천장신용협동조합,,오정석,E,1842410000942,6218200593,부산광역시 금정구 장전동 617-26,,,02-3700-4471,02-3700-4460,64131,19780201,12
000,정상,00351296,서면신용협동조합,,서면신용협동조합,,송세철,E,1841410000308,6058200873,부산광역시 부산진구 부전1동 417-11,,,02-3700-4471,02-3700-4460,64131,19721230,12
000,정상,00351302,부산치과의사신용협동조합,,부산치과의사신용협동조합,,임진규,E,1841410000431,6048202223,부산광역시 동구 초량3동 1156-6,,,02-3700-4471,02-3700-4460,64131,19751207,12
000,정상,00237303,주식회사 선연,SON YON communication.,선연,,김석년,E,1101110688440,203-81-52125,서울특별시 중구 장충2가 186-210,SONYONcom.co.kr,,02)2270-1114,02)2270-5356,71310,19900401,12
000,정상,00348867,Robert Flemings & Co Ltd,Robert Flemings & Co Ltd,RobertFlemings&CoLtd,,Stephen Richardson and Jeremy Michael Evans,E,,262511,서울특별시 종로구 수송동 이마빌딩,,,02-2000-5000,02-2000-5050,64999,19320206,01
000,정상,00348928,재단법인감산장학회,,감산장학회,,고희석,E,1101220030486,1018206531,서울특별시 종로구 수송동 51-8,,,031-493-0031,031-491-9026,94990,19981130,12
000,정상,00348982,(주)아모슨,"AMOSON CO.,LTD.",아모슨,,이윤기,E,1101111977078,1178128834,서울특별시 구로구 구로본동 1258,,,02)6679-4603,02)6679-4606,4610,20000523,12
000,정상,00350011,(주)싸이언소프트,"CIONSOFT CO., LTD.",싸이언소프트,,이찬일,E,2064110012569,4168128463,전라남도 광양시 옥곡면 신금리 1507-70,www.cionsoft.com,,061-772-9960,061-772-9963,58221,20000713,12
000,정상,00351311,남천천신용협동조합,,남천천신용협동조합,,정기권,E,1843410000312,6178203121,부산광역시 수영구 남천동 69-1,,,02-3700-4471,02-3700-4460,64131,19940105,12
000,정상,00351320,부산장우신용협동조합,,부산장우신용협동조합,,김상호,E,1841410000376,6048203294,부산광역시 동구 초량동 283-10,,,02-3700-4471,02-3700-4460,64131,19910301,12
000,정상,00351029,크레디피아제팔차유동화전문유한회사,"Credipia 8th Securitization Specialty, L.L.C.",크레디피아제팔차유동화전문유한회사,,이재정,E,1101140033429,1078196903,서울특별시 영등포구 여의도동 36-3,,,768-7909,,64999,20010305,10
000,정상,00348991,(주)선민이미지픽쳐스,"SUN MIN IMAGE PICTURES CO.,LTD",선민이미지픽쳐스,,상영환,E,1101111303760,2198120900,서울특별시 강남구 포이동 239-15 덕흥빌딩,www.sunmin.com,,02-571-7881,02-571-8923,59112,19901214,06
000,정상,00349006,(주)피디티코리아,PDT Korea Corp.,피디티코리아,,박경순,E,1101111669352,2198128523,서울특별시 송파구 석촌동 278-8,pdtkorea.co.kr,,02-2202-3623,02-2202-3624,27199,19990901,12
000,정상,00206048,서양물산 주식회사,SEO YANG MOOL SAN,서양물산,,이승태,E,1801110133065,603-81-17556,부산광역시 서구 충무동1가 34-4,없음,,051-254-5200~3,051-244-3725,03111,19920922,12
000,정상,00263672,남미횃숀 주식회사,NAMMI FASHION,남미횃숀,,윤재성,E,1615110000251,312-81-00557,충청남도 천안시 신부동 298번지,,,041-551-3111,041-568-4666,14120,19720901,12
000,정상,00350109,한미교육개발(주),"hanmi education development co.,ltd",한미교육개발,,서영진,E,1101112109456,1078192154,서울특별시 영등포구 여의도동 기계공업진흥회 본관 4층,www.klke.co.kr,,02-369-7070,02-369-8880,85,20001114,12
000,정상,00350181,(주)클릭큐,ClickQ Inc.,클릭큐,,신재균,E,1101111426398,2078149511,서울특별시 강남구 삼성동 144-1 시몬느빌딩 9층,www.clickq.com,,02-553-2050,02-553-2051,58221,19970613,12
000,정상,00351603,(주)우성산업개발,woosung industrydevelopment.co.ltd.,우성산업개발,,김경철,E,1347110016629,1258119068,경기도 평택시 포승읍 원정리 799-9,,,031-681-6024,031-681-7431,38230,19960701,12
000,정상,00348399,Jardine Fleming  Asset Management Limited,Jardine Fleming  Asset Management Limited,JardineFlemingAssetManagementLimited,,Mark Barry Ewart White,E,,5227,서울특별시 종로구 수송동 이마빌딩,,,(02)2000-5157,,64991,19741126,01
000,정상,00349246,한욱무역,,한욱무역,,박순효,E,1101110392376,1048127616,서울특별시 중구 소공동 80,,,02-752-7210,,4610,19850301,12
000,정상,00346586,비지니스플러스,,비지니스플러스,,김영선,E,1101111023649,1058163385,서울특별시 강남구 도곡동 467-23,,,019-264-9245,,71531,20000925,12
000,정상,00359058,예스벤처(주),yesventure,예스벤처,,박주관,E,1101111918816,2018157328,서울특별시 장충동1가31-5덕양빌딩2층,www.yesventure.co.kr,,2268-7200,2285-2079,71531,20000510,12
000,정상,00192408,주식회사 대종닷컴,DAEJONG.COM,대종닷컴,,사재효,E,1101110383599,133-81-24446,경기도 시흥시 정왕동 1254-2,www.daejong.com,,031,031-499-1804,25112,19841115,12
000,정상,00328058,주식회사한새전자기기,"HANSAE MECHATRONICS.CO.,LTD",한새전자기기,,김규환,E,1201110105660,139-81-05369,인천광역시 남동 고잔 707 남동공단136B-1L,www.hansaemech.com,,032-813-6011,032-812-2079,2224,19941001,12
000,정상,00147985,정한종합건설주식회사,JEONGHAN GENERAL CONSTRUCTION. CO. LTD.,정한종합건설,,"장정언, 장진혁",E,2201110002956,616-81-03058,제주특별자치도 제주시 노형동 939번지,,,064-742-2271,064-742-9254,42,19840918,12
000,정상,00300113,주식회사 태경,해당사항 없음,태경,,임병국,E,1601110063810,314-81-20132,대전광역시 서구 둔산2동 915번지,해당사항 없음,,042-488-6900,042-488-6902,68122,19970628,12
000,정상,00191685,주식회사 대덕크리스탈,"Dae Deok Crystal Co., Ltd",대덕크리스탈,,황의덕,E,1101110524507,314-81-06858,대전광역시 유성구 도룡동 3-1,www.kumdori.co.kr,,(042)862-4000,(042)863-2630,55109,19870324,12
000,정상,00241528,주식회사경민종합건설,"Kyoungmin General Construction Co.,Ltd",경민종합건설,,고 창 호,E,1942110015950,609-81-19455,경상남도 창원시 중앙동 99-3,,,055-247-8400,055-247-2238,68122,19940708,12
000,정상,00189936,주식회사 금성,"KEUM SUNG CO., LTD",금성,,장명식,E,1801110012524,604-81-26868,부산광역시 부산진구 범천동 860번지,,,051)634-0111,051)634-0211,1080,19640218,12
000,정상,00359687,(주)잉스컴,INGSCOM.INC.,잉스컴,,전재범,E,1101111454084,2198125190,서울특별시 강남구 삼성동 165-14 한호빌딩 2층,ingscom.com,,02-501-0829,02-801-1823,63991,19970821,12
000,정상,00336808,신화인테리어,SHIN HWA INTERIOR Ltd,신화인테리어,,주경혜,E,1101110513964,229-81-06356,서울특별시 서포구 양재동 275-2 (윈드스톤 B/D 11층),www.shinhwa.com,,(02)529-0212,(02)529-0128,42,19861219,12
000,정상,00176598,나이스텍스 주식회사,"NICETEX CO., LTD.",나이스텍스,,조인선,E,1101110296403,214-81-59619,서울특별시 서초구 서초동 1485-7,,,02-521-5892,02-521-5896,13213,19820522,12
000,정상,00209610,주식회사 거성주택,Geosung Construction Co. Ltd.,거성주택,,이 종 래,E,1101110293467,114-81-01990,서울특별시 서초구 방배동 812-16 대명빌딩 5층,,,534-2843,535-2313,41210,19810501,12
000,정상,00165671,(주) 호텔송도비치,Hotel Songdo Beach,호텔송도비치,,정 재 수,E,1201110019738,131-81-03654,인천광역시 연수구 동춘1동 812,,,032-832-1311,032-830-2345,55101,19850911,12
000,정상,00249919,주식회사 유신정보통신,"YOOSHIN DATA TECH., INC.",유신정보통신,,황상구,E,1101110689252,214-81-54744,서울특별시 강남구 도곡2동 424-2,ysit.co.kr,,3463-3111,3463-7799,42,19900329,12
000,정상,00314745,한솔월드폰주식회사,,한솔월드폰,,심주성,E,1101111537947,214-86-22984,서울특별시 강남 도곡동 467-6 대림아크로텔 12층,,,02)2187-6070,,61291,19980422,12
